id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 668625949 ,553379fa-fa6c-324d-acb7-9318d1a945d1,   -3.346000 ,  -54.125000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 668625948 ,3de91c87-fc83-318d-9f3c-e6d479f575cd,   -3.352000 ,  -50.773000 ,2018-10-31 17:10:00,Brasil,PARÁ,PORTEL,Amazônia
 668625947 ,c668457c-ab7b-35e5-9d81-b33ee91c784a,   -3.362000 ,  -50.765000 ,2018-10-31 17:10:00,Brasil,PARÁ,PORTEL,Amazônia
 668625946 ,17875e0d-c120-3ac0-a522-b9b01fb7837b,   -3.383000 ,  -54.708000 ,2018-10-31 17:10:00,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia
 668625945 ,a0c9407e-3207-3d47-94b0-4b5c0c147af9,   -3.394000 ,  -51.406000 ,2018-10-31 17:10:00,Brasil,PARÁ,ANAPU,Amazônia
 668625944 ,6daed7e2-4e55-367a-a5b8-aa1c8383fab2,   -3.399000 ,  -56.376000 ,2018-10-31 17:10:00,Brasil,PARÁ,AVEIRO,Amazônia
 668625943 ,84f834fc-60bf-351e-8e5e-5aa147879d19,   -3.400000 ,  -53.866000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 668625942 ,db2f5467-bee7-3fc5-91da-36a772efa8d4,   -3.400000 ,  -56.386000 ,2018-10-31 17:10:00,Brasil,PARÁ,AVEIRO,Amazônia
 668625941 ,7c4c1980-c021-3557-968d-ed53518bc3c3,   -3.401000 ,  -54.836000 ,2018-10-31 17:10:00,Brasil,PARÁ,BELTERRA,Amazônia
 668625923 ,1970cc9b-7989-3c0f-8d12-b7ee60c0fabc,   -3.402000 ,  -53.359000 ,2018-10-31 17:10:00,Brasil,PARÁ,MEDICILÂNDIA,Amazônia
 668625922 ,0129e739-a3db-31c0-b93e-367f73a9125c,   -3.402000 ,  -53.875000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 668625921 ,8fc7286a-409d-31a5-b4f0-9f6de4962016,   -3.403000 ,  -53.884000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 668625919 ,567848bf-3336-3b55-9d7c-c79d18d9dec9,   -3.409000 ,  -53.865000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 668625918 ,3b47af0a-3eec-3759-8cb6-7d226a177e25,   -3.409000 ,  -56.375000 ,2018-10-31 17:10:00,Brasil,PARÁ,AVEIRO,Amazônia
 668625917 ,bd7e4897-56cf-3152-a821-6f0999cf3fd2,   -3.410000 ,  -54.704000 ,2018-10-31 17:10:00,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia
 668625895 ,3d591540-98cb-3145-b54e-62062c10b998,   -3.410000 ,  -56.385000 ,2018-10-31 17:10:00,Brasil,PARÁ,AVEIRO,Amazônia
 668625894 ,44c1408f-2de8-3f30-bcc6-2cf64c7136ae,   -3.411000 ,  -53.874000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 668625893 ,93fa7d1b-1256-361e-8dac-d65e8ec46a3b,   -3.411000 ,  -54.713000 ,2018-10-31 17:10:00,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia
 668625892 ,15672a30-d446-36fc-9ad0-119828a80ed1,   -3.415000 ,  -50.641000 ,2018-10-31 17:10:00,Brasil,PARÁ,PORTEL,Amazônia
 668625891 ,f4447e9f-4161-3bd7-9986-10b5bd2dd632,   -3.418000 ,  -53.864000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 668625890 ,7b93ce6b-1aa8-3ec1-9c2a-ee550a83d2b3,   -3.419000 ,  -53.873000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 668625889 ,6d77cd14-f931-3150-b527-3e070f8e6ee0,   -3.421000 ,  -53.882000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 668625867 ,7e4d6196-ad3a-305b-92a1-fe67f54e4329,   -3.427000 ,  -54.692000 ,2018-10-31 17:10:00,Brasil,PARÁ,MOJUÍ DOS CAMPOS,Amazônia
 668625865 ,030728cb-cdea-3e12-96cd-c713cf0a5643,   -3.438000 ,  -50.382000 ,2018-10-31 17:10:00,Brasil,PARÁ,PACAJÁ,Amazônia
 668625839 ,2b6eb75b-1ca1-31fe-a29f-9bac06729f2c,   -3.445000 ,  -53.853000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 668625838 ,66afbff2-2212-3031-805a-e39620140a9b,   -3.457000 ,  -53.551000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 668625837 ,3509e5a8-9854-31f5-b90b-f2708beec0fe,   -3.468000 ,  -53.759000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 668625836 ,eb0d8970-3a09-3d89-8512-59720506fd1c,   -3.470000 ,  -53.449000 ,2018-10-31 17:10:00,Brasil,PARÁ,MEDICILÂNDIA,Amazônia
 668625835 ,e4cddb8e-0729-3dfe-b509-5b7074301d7a,   -3.477000 ,  -50.789000 ,2018-10-31 17:10:00,Brasil,PARÁ,PORTEL,Amazônia
 668625834 ,e8b36a2b-a781-3050-ac98-93964fa1860c,   -3.477000 ,  -53.758000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 668625833 ,42b1c363-8b54-34fc-9013-ed6f547850ff,   -3.481000 ,  -54.623000 ,2018-10-31 17:10:00,Brasil,PARÁ,PLACAS,Amazônia
 668625832 ,a3c93ddb-8202-3c8b-801c-bf1ec1980632,   -3.487000 ,  -50.787000 ,2018-10-31 17:10:00,Brasil,PARÁ,PORTEL,Amazônia
 668625831 ,acb788d3-0603-3b12-a3f5-3fba7ac5cfd6,   -3.504000 ,  -54.657000 ,2018-10-31 17:10:00,Brasil,PARÁ,PLACAS,Amazônia
 668625830 ,5dd0b51f-8142-33e1-ba9c-80122cbfd087,   -3.505000 ,  -54.666000 ,2018-10-31 17:10:00,Brasil,PARÁ,PLACAS,Amazônia
 668625827 ,476c563f-111f-39d3-8213-4eaa048e55df,   -3.509000 ,  -55.471000 ,2018-10-31 17:10:00,Brasil,PARÁ,AVEIRO,Amazônia
 668625824 ,9f8e07a3-6d24-3f39-9e38-af78cf3096c6,   -3.514000 ,  -54.665000 ,2018-10-31 17:10:00,Brasil,PARÁ,PLACAS,Amazônia
 668625823 ,7fca9ef0-1cd3-35ca-a8c8-ab8ee4375e0f,   -3.523000 ,  -53.755000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 668625822 ,bff5e299-7e0d-31e5-916c-fcd0af78839a,   -3.524000 ,  -52.099000 ,2018-10-31 17:10:00,Brasil,PARÁ,ALTAMIRA,Amazônia
 668625821 ,001bddc7-89d3-3189-964d-135bf30b4f62,   -3.528000 ,  -52.633000 ,2018-10-31 17:10:00,Brasil,PARÁ,BRASIL NOVO,Amazônia
 668625819 ,60feec9a-4824-37b1-944e-5c71d12215b9,   -3.532000 ,  -54.533000 ,2018-10-31 17:10:00,Brasil,PARÁ,PLACAS,Amazônia
 668621826 ,a6f9348b-a25c-3e70-be00-968f353083d1,   -3.623000 ,  -52.010000 ,2018-10-31 17:10:00,Brasil,PARÁ,SENADOR JOSÉ PORFÍRIO,Amazônia
 668621825 ,70cdc061-c71f-3117-8f03-f37a206b511f,   -3.623000 ,  -54.652000 ,2018-10-31 17:10:00,Brasil,PARÁ,PLACAS,Amazônia
 668621824 ,bd1a91f2-aee3-3045-8d61-5e798f90013c,   -3.630000 ,  -54.121000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 668621823 ,36fb333e-6000-301f-b2be-01c886719300,   -3.631000 ,  -54.130000 ,2018-10-31 17:10:00,Brasil,PARÁ,URUARÁ,Amazônia
 660398012 ,5ae2cbcb-b394-3ca9-a1c6-4ed478ec6d6a,   -4.517000 ,  -38.950000 ,2018-10-27 15:55:00,Brasil,CEARÁ,ITAPIÚNA,Caatinga
 660398013 ,002b2429-98c7-326e-b0be-13957b9ca543,   -4.506000 ,  -38.951000 ,2018-10-27 15:55:00,Brasil,CEARÁ,ITAPIÚNA,Caatinga
 660398018 ,6ee8fadb-cdeb-3ef0-bc44-71c8c7f75eff,   -4.344000 ,  -38.794000 ,2018-10-27 15:55:00,Brasil,CEARÁ,ARACOIABA,Caatinga
 660398019 ,ff2a6fb0-0a7b-3ede-9853-cae5e729b8a0,   -4.342000 ,  -38.782000 ,2018-10-27 15:55:00,Brasil,CEARÁ,ARACOIABA,Caatinga
 660398026 ,323ec6d1-5602-3703-8f28-74646cecf52d,   -4.097000 ,  -38.354000 ,2018-10-27 15:55:00,Brasil,CEARÁ,CASCAVEL,Caatinga
 660398032 ,588913e1-3ca2-3a55-ab09-95bdd97f04e3,   -3.716000 ,  -38.899000 ,2018-10-27 15:55:00,Brasil,CEARÁ,CAUCAIA,Caatinga
 660398034 ,45bc6483-0cd6-3e28-859c-b78f5739082a,   -3.697000 ,  -38.839000 ,2018-10-27 15:55:00,Brasil,CEARÁ,CAUCAIA,Caatinga
 660398035 ,073c38cd-266a-3aa3-b875-eb4794a89b67,   -3.687000 ,  -38.841000 ,2018-10-27 15:55:00,Brasil,CEARÁ,CAUCAIA,Caatinga
 660398036 ,e4ffa79d-bb4a-3624-8fac-10036a9f7ada,   -3.685000 ,  -38.829000 ,2018-10-27 15:55:00,Brasil,CEARÁ,CAUCAIA,Caatinga
 668621805 ,e720733b-dae3-33e2-89d2-6068c6007fcc,   -3.632000 ,  -52.464000 ,2018-10-31 17:10:00,Brasil,PARÁ,BRASIL NOVO,Amazônia
 668621804 ,e951c857-ed16-312e-97ae-2623a9e12d43,   -3.636000 ,  -54.678000 ,2018-10-31 17:10:00,Brasil,PARÁ,PLACAS,Amazônia
 668621543 ,328c1b9c-6d09-3975-9717-be011651bace,     .821000 ,  -52.017000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,PEDRA BRANCA DO AMAPARI,Amazônia
