id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 52950226 ,83004432-5aba-11e8-911c-28924ad12c5c,   -2.566000 ,  -54.176000 ,2009-11-28 17:33:00,Brasil,PARÁ,PRAINHA,Amazônia
 52968866 ,8300ca05-5aba-11e8-911c-28924ad12c5c,   -1.822000 ,  -48.409000 ,2009-11-29 16:38:00,Brasil,PARÁ,ACARÁ,Amazônia
 53285372 ,83037b0a-5aba-11e8-911c-28924ad12c5c,   -2.767000 ,  -51.672000 ,2009-12-20 16:57:00,Brasil,PARÁ,PORTEL,Amazônia
 50330743 ,866371f3-5aba-11e8-911c-28924ad12c5c,   -7.404000 ,  -46.199000 ,2009-07-16 17:27:00,Brasil,MARANHÃO,BALSAS,Cerrado
 50413691 ,86637320-5aba-11e8-911c-28924ad12c5c,   -7.395000 ,  -45.368000 ,2009-07-20 17:02:00,Brasil,MARANHÃO,LORETO,Cerrado
 50475332 ,86640c5a-5aba-11e8-911c-28924ad12c5c,   -1.795000 ,  -55.225000 ,2009-07-23 17:35:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 50775161 ,86649727-5aba-11e8-911c-28924ad12c5c,   -4.671000 ,  -56.170000 ,2009-08-05 17:03:00,Brasil,PARÁ,TRAIRÃO,Amazônia
 50820806 ,86651ca2-5aba-11e8-911c-28924ad12c5c,   -6.149000 ,  -53.478000 ,2009-08-07 16:50:00,Brasil,PARÁ,ALTAMIRA,Amazônia
 51027244 ,86664bed-5aba-11e8-911c-28924ad12c5c,   -7.489000 ,  -46.003000 ,2009-08-16 16:44:00,Brasil,MARANHÃO,BALSAS,Cerrado
 51027433 ,86664c12-5aba-11e8-911c-28924ad12c5c,   -1.755000 ,  -47.411000 ,2009-08-16 16:45:00,Brasil,PARÁ,IRITUIA,Amazônia
 51051914 ,8666d1e3-5aba-11e8-911c-28924ad12c5c,   -6.833000 ,  -56.702000 ,2009-08-17 17:27:00,Brasil,PARÁ,ITAITUBA,Amazônia
 51471155 ,866ae79a-5aba-11e8-911c-28924ad12c5c,  -10.194000 ,  -47.990000 ,2009-09-04 17:13:00,Brasil,TOCANTINS,PALMAS,Cerrado
 51584897 ,866c8236-5aba-11e8-911c-28924ad12c5c,   -7.076000 ,  -59.356000 ,2009-09-09 17:33:00,Brasil,AMAZONAS,APUÍ,Amazônia
 51603780 ,866c83a4-5aba-11e8-911c-28924ad12c5c,  -11.548000 ,  -48.571000 ,2009-09-10 16:36:00,Brasil,TOCANTINS,PEIXE,Cerrado
 51662935 ,866d9db3-5aba-11e8-911c-28924ad12c5c,   -6.423000 ,  -53.401000 ,2009-09-13 17:09:00,Brasil,PARÁ,ALTAMIRA,Amazônia
 52607996 ,8b0e1070-5abb-11e8-911c-28924ad12c5c,   -8.771000 ,  -41.257000 ,2009-11-06 16:30:00,Brasil,BAHIA,CASA NOVA,Caatinga
 52607995 ,8b0e106f-5abb-11e8-911c-28924ad12c5c,   -7.872000 ,  -39.884000 ,2009-11-06 16:30:00,Brasil,PERNAMBUCO,BODOCÓ,Caatinga
 52636502 ,8b0ea901-5abb-11e8-911c-28924ad12c5c,   -2.041000 ,  -46.243000 ,2009-11-08 16:20:00,Brasil,MARANHÃO,JUNCO DO MARANHÃO,Amazônia
 52636501 ,8b0ea900-5abb-11e8-911c-28924ad12c5c,   -1.660000 ,  -47.396000 ,2009-11-08 16:20:00,Brasil,PARÁ,IRITUIA,Amazônia
 52321890 ,8b0d8123-5abb-11e8-911c-28924ad12c5c,  -10.577000 ,  -44.932000 ,2009-10-17 16:55:00,Brasil,PIAUÍ,SEBASTIÃO BARROS,Cerrado
 52018502 ,8b0cd810-5abb-11e8-911c-28924ad12c5c,  -13.825000 ,  -40.592000 ,2009-09-30 16:11:00,Brasil,BAHIA,MARACÁS,Caatinga
 52878875 ,6bff9101-5abb-11e8-911c-28924ad12c5c,  -16.886000 ,  -41.458000 ,2009-11-24 16:15:00,Brasil,MINAS GERAIS,PONTO DOS VOLANTES,Mata Atlântica
 49793588 ,5b38e643-5abb-11e8-911c-28924ad12c5c,  -13.350000 ,  -55.015000 ,2009-06-08 18:03:00,Brasil,MATO GROSSO,NOVA UBIRATÃ,Amazônia
 50187520 ,5b3961eb-5abb-11e8-911c-28924ad12c5c,   -9.405000 ,  -58.204000 ,2009-07-07 17:33:00,Brasil,MATO GROSSO,NOVA BANDEIRANTES,Amazônia
 50238534 ,5b3961f0-5abb-11e8-911c-28924ad12c5c,   -8.629000 ,  -45.150000 ,2009-07-10 16:25:00,Brasil,PIAUÍ,BAIXA GRANDE DO RIBEIRO,Cerrado
 50720676 ,5b39639a-5abb-11e8-911c-28924ad12c5c,   -7.071000 ,  -43.633000 ,2009-08-03 17:14:00,Brasil,PIAUÍ,JERUMENHA,Cerrado
 52808446 ,5b1203bb-5abb-11e8-911c-28924ad12c5c,  -20.516000 ,  -43.317000 ,2009-11-20 16:39:00,Brasil,MINAS GERAIS,PIRANGA,Mata Atlântica
 53052523 ,5b3a7212-5abb-11e8-911c-28924ad12c5c,   -1.982000 ,  -54.392000 ,2009-12-04 16:57:00,Brasil,PARÁ,MONTE ALEGRE,Amazônia
 53083593 ,5b120451-5abb-11e8-911c-28924ad12c5c,  -20.888000 ,  -47.889000 ,2009-12-06 16:39:00,Brasil,SÃO PAULO,SALES OLIVEIRA,Cerrado
 53432183 ,5b120523-5abb-11e8-911c-28924ad12c5c,  -15.083000 ,  -39.161000 ,2009-12-30 15:51:00,Brasil,BAHIA,UNA,Mata Atlântica
 53115517 ,5b12045b-5abb-11e8-911c-28924ad12c5c,  -18.093000 ,  -39.730000 ,2009-12-08 16:27:00,Brasil,BAHIA,MUCURI,Mata Atlântica
 53115514 ,5b12045a-5abb-11e8-911c-28924ad12c5c,  -19.998000 ,  -40.593000 ,2009-12-08 16:27:00,Brasil,ESPÍRITO SANTO,SANTA LEOPOLDINA,Mata Atlântica
 53115513 ,5b120459-5abb-11e8-911c-28924ad12c5c,  -19.728000 ,  -40.508000 ,2009-12-08 16:27:00,Brasil,ESPÍRITO SANTO,JOÃO NEIVA,Mata Atlântica
 53432181 ,5b120522-5abb-11e8-911c-28924ad12c5c,  -15.088000 ,  -39.182000 ,2009-12-30 15:51:00,Brasil,BAHIA,UNA,Mata Atlântica
 53432178 ,5b120521-5abb-11e8-911c-28924ad12c5c,  -15.086000 ,  -39.187000 ,2009-12-30 15:51:00,Brasil,BAHIA,UNA,Mata Atlântica
 48854607 ,5b110527-5abb-11e8-911c-28924ad12c5c,  -11.239000 ,  -38.243000 ,2009-04-02 15:55:00,Brasil,BAHIA,ITAPICURU,Caatinga
 48095993 ,5af21fba-5abb-11e8-911c-28924ad12c5c,  -15.442000 ,  -40.584000 ,2009-01-22 16:30:00,Brasil,BAHIA,RIBEIRÃO DO LARGO,Mata Atlântica
 53169596 ,56d33028-5abb-11e8-911c-28924ad12c5c,   -8.239000 ,  -38.743000 ,2009-12-12 16:06:00,Brasil,PERNAMBUCO,MIRANDIBA,Caatinga
 52810594 ,56d0760e-5abb-11e8-911c-28924ad12c5c,   -3.408000 ,  -43.503000 ,2009-11-20 16:44:00,Brasil,MARANHÃO,SÃO BENEDITO DO RIO PRETO,Cerrado
 51977772 ,56c355f0-5abb-11e8-911c-28924ad12c5c,   -5.969000 ,  -43.386000 ,2009-09-28 16:25:00,Brasil,MARANHÃO,LAGOA DO MATO,Caatinga
 51868997 ,56c1339c-5abb-11e8-911c-28924ad12c5c,  -14.688000 ,  -41.979000 ,2009-09-23 16:05:00,Brasil,BAHIA,GUAJERU,Caatinga
 51807048 ,56bff3a2-5abb-11e8-911c-28924ad12c5c,  -11.836000 ,  -45.252000 ,2009-09-19 16:30:00,Brasil,BAHIA,BARREIRAS,Cerrado
 51109467 ,56b46f89-5abb-11e8-911c-28924ad12c5c,   -2.916000 ,  -43.122000 ,2009-08-20 16:20:00,Brasil,MARANHÃO,SANTO AMARO DO MARANHÃO,Cerrado
 50838245 ,56b01694-5abb-11e8-911c-28924ad12c5c,  -16.438000 ,  -52.608000 ,2009-08-08 17:30:00,Brasil,GOIÁS,BALIZA,Cerrado
 50475099 ,56acbfa8-5abb-11e8-911c-28924ad12c5c,  -20.446000 ,  -48.048000 ,2009-07-23 17:29:00,Brasil,SÃO PAULO,IPUÃ,Cerrado
 50387457 ,56ac28bb-5abb-11e8-911c-28924ad12c5c,  -17.595000 ,  -47.099000 ,2009-07-19 16:17:00,Brasil,MINAS GERAIS,GUARDA-MOR,Cerrado
 49305339 ,569dd769-5abb-11e8-911c-28924ad12c5c,  -27.107000 ,  -51.170000 ,2009-04-27 17:23:00,Brasil,SANTA CATARINA,TANGARÁ,Mata Atlântica
 48211733 ,568aa229-5abb-11e8-911c-28924ad12c5c,   -8.625000 ,  -35.796000 ,2009-02-04 16:01:00,Brasil,PERNAMBUCO,BELÉM DE MARIA,Mata Atlântica
 53412918 ,3180f1a7-5abb-11e8-911c-28924ad12c5c,   -6.646000 ,  -38.771000 ,2009-12-29 16:49:00,Brasil,CEARÁ,UMARI,Caatinga
 53335455 ,316e9cd2-5abb-11e8-911c-28924ad12c5c,   -3.020000 ,  -41.642000 ,2009-12-24 16:32:00,Brasil,PIAUÍ,LUÍS CORREIA,Caatinga
 53363670 ,3175a2e7-5abb-11e8-911c-28924ad12c5c,   -3.001000 ,  -41.755000 ,2009-12-26 16:19:00,Brasil,PIAUÍ,PARNAÍBA,Caatinga
 53335166 ,316e9c5e-5abb-11e8-911c-28924ad12c5c,   -3.547000 ,  -40.833000 ,2009-12-24 16:31:00,Brasil,CEARÁ,COREAÚ,Caatinga
 53266497 ,316118a4-5abb-11e8-911c-28924ad12c5c,   -5.457000 ,  -40.332000 ,2009-12-19 16:12:00,Brasil,CEARÁ,INDEPENDÊNCIA,Caatinga
 53234369 ,31569bf6-5abb-11e8-911c-28924ad12c5c,   -9.294000 ,  -37.519000 ,2009-12-17 16:24:00,Brasil,ALAGOAS,MARAVILHA,Caatinga
 53147490 ,3148ed91-5abb-11e8-911c-28924ad12c5c,   -5.026000 ,  -40.159000 ,2009-12-10 16:19:00,Brasil,CEARÁ,TAMBORIL,Caatinga
 53147235 ,3148ecbc-5abb-11e8-911c-28924ad12c5c,   -2.889000 ,  -40.023000 ,2009-12-10 16:19:00,Brasil,CEARÁ,ACARAÚ,Caatinga
 52932777 ,312bbd1a-5abb-11e8-911c-28924ad12c5c,   -3.823000 ,  -42.089000 ,2009-11-27 16:50:00,Brasil,PIAUÍ,ESPERANTINA,Caatinga
 52967925 ,312e544e-5abb-11e8-911c-28924ad12c5c,   -3.789000 ,  -42.591000 ,2009-11-29 16:37:00,Brasil,PIAUÍ,CAMPO LARGO DO PIAUÍ,Cerrado
 52967254 ,312e53d9-5abb-11e8-911c-28924ad12c5c,  -12.736000 ,  -45.080000 ,2009-11-29 16:35:00,Brasil,BAHIA,SÃO DESIDÉRIO,Cerrado
 52718872 ,3113a511-5abb-11e8-911c-28924ad12c5c,  -23.089000 ,  -49.301000 ,2009-11-14 17:15:00,Brasil,SÃO PAULO,MANDURI,Mata Atlântica
 52609427 ,3107333e-5abb-11e8-911c-28924ad12c5c,   -4.630000 ,  -38.392000 ,2009-11-06 16:31:00,Brasil,CEARÁ,MORADA NOVA,Caatinga
 52018675 ,30ec0cd8-5abb-11e8-911c-28924ad12c5c,  -12.906000 ,  -40.107000 ,2009-09-30 16:11:00,Brasil,BAHIA,IAÇU,Caatinga
 51357542 ,30b2a629-5abb-11e8-911c-28924ad12c5c,  -25.491000 ,  -50.746000 ,2009-08-31 17:34:00,Brasil,PARANÁ,IRATI,Mata Atlântica
 49969814 ,2fc73557-5abb-11e8-911c-28924ad12c5c,  -20.518000 ,  -45.552000 ,2009-06-23 17:18:00,Brasil,MINAS GERAIS,FORMIGA,Cerrado
 48143841 ,2ef52def-5abb-11e8-911c-28924ad12c5c,   -5.012000 ,  -39.825000 ,2009-01-27 16:51:00,Brasil,CEARÁ,BOA VIAGEM,Caatinga
 52659700 ,86770a7c-5aba-11e8-911c-28924ad12c5c,   -5.026000 ,  -45.902000 ,2009-11-10 16:07:00,Brasil,MARANHÃO,ARAME,Amazônia
 52705122 ,867791a0-5aba-11e8-911c-28924ad12c5c,    -.931000 ,  -50.042000 ,2009-11-13 16:39:00,Brasil,PARÁ,ANAJÁS,Amazônia
 52410254 ,8674ce12-5aba-11e8-911c-28924ad12c5c,   -9.433000 ,  -68.083000 ,2009-10-23 17:57:00,Brasil,ACRE,BUJARI,Amazônia
 52424429 ,86755492-5aba-11e8-911c-28924ad12c5c,   -3.221000 ,  -49.797000 ,2009-10-24 17:03:00,Brasil,PARÁ,BAIÃO,Amazônia
 52364464 ,8674327d-5aba-11e8-911c-28924ad12c5c,  -10.162000 ,  -64.262000 ,2009-10-20 17:26:00,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia
 52381946 ,8674cb9b-5aba-11e8-911c-28924ad12c5c,   -4.220000 ,  -47.420000 ,2009-10-21 16:32:00,Brasil,PARÁ,DOM ELISEU,Amazônia
 52119657 ,86729a4b-5aba-11e8-911c-28924ad12c5c,  -10.101000 ,  -64.372000 ,2009-10-05 18:09:00,Brasil,RONDÔNIA,NOVA MAMORÉ,Amazônia
 52169817 ,86732177-5aba-11e8-911c-28924ad12c5c,    1.782000 ,  -55.714000 ,2009-10-08 17:04:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 52042219 ,867180f8-5aba-11e8-911c-28924ad12c5c,   -9.414000 ,  -68.117000 ,2009-10-01 18:34:00,Brasil,ACRE,BUJARI,Amazônia
 52042210 ,867180f7-5aba-11e8-911c-28924ad12c5c,   -9.556000 ,  -66.406000 ,2009-10-01 18:34:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 52042209 ,867180f6-5aba-11e8-911c-28924ad12c5c,   -9.896000 ,  -65.114000 ,2009-10-01 18:34:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 52042208 ,867180f5-5aba-11e8-911c-28924ad12c5c,  -10.163000 ,  -67.546000 ,2009-10-01 18:34:00,Brasil,ACRE,SENADOR GUIOMARD,Amazônia
 52042154 ,867180f4-5aba-11e8-911c-28924ad12c5c,   -8.572000 ,  -70.893000 ,2009-10-01 18:34:00,Brasil,ACRE,TARAUACÁ,Amazônia
 48104943 ,5689008c-5abb-11e8-911c-28924ad12c5c,  -23.621000 ,  -53.451000 ,2009-01-23 17:11:00,Brasil,PARANÁ,UMUARAMA,Mata Atlântica
 51910577 ,866fde5b-5aba-11e8-911c-28924ad12c5c,    3.333000 ,  -60.324000 ,2009-09-25 17:36:00,Brasil,RORAIMA,BONFIM,Amazônia
 51850983 ,866f5682-5aba-11e8-911c-28924ad12c5c,   -3.443000 ,  -53.011000 ,2009-09-22 17:03:00,Brasil,PARÁ,MEDICILÂNDIA,Amazônia
 51885913 ,866fdc12-5aba-11e8-911c-28924ad12c5c,   -8.393000 ,  -50.074000 ,2009-09-24 16:49:00,Brasil,PARÁ,SANTA MARIA DAS BARREIRAS,Amazônia
 51809234 ,866eb9bd-5aba-11e8-911c-28924ad12c5c,   -9.884000 ,  -65.107000 ,2009-09-19 18:09:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 51764155 ,866eb77d-5aba-11e8-911c-28924ad12c5c,  -10.859000 ,  -69.663000 ,2009-09-17 18:21:00,Brasil,ACRE,ASSIS BRASIL,Amazônia
 51742243 ,866e2869-5aba-11e8-911c-28924ad12c5c,    3.186000 ,  -61.011000 ,2009-09-16 17:42:00,Brasil,RORAIMA,ALTO ALEGRE,Amazônia
 51742149 ,866e2846-5aba-11e8-911c-28924ad12c5c,   -3.186000 ,  -64.876000 ,2009-09-16 17:40:00,Brasil,AMAZONAS,ALVARÃES,Amazônia
 51585860 ,866c8361-5aba-11e8-911c-28924ad12c5c,   -1.831000 ,  -55.644000 ,2009-09-09 17:34:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 52690755 ,56cecf95-5abb-11e8-911c-28924ad12c5c,   -3.757000 ,  -43.982000 ,2009-11-12 15:55:00,Brasil,MARANHÃO,VARGEM GRANDE,Cerrado
 51496996 ,866b6fe0-5aba-11e8-911c-28924ad12c5c,   -9.002000 ,  -64.327000 ,2009-09-05 17:57:00,Brasil,RONDÔNIA,PORTO VELHO,Amazônia
 50034344 ,866263ba-5aba-11e8-911c-28924ad12c5c,  -12.645000 ,  -57.667000 ,2009-06-27 16:56:00,Brasil,MATO GROSSO,BRASNORTE,Amazônia
 50154150 ,8662e94d-5aba-11e8-911c-28924ad12c5c,  -16.057000 ,  -56.377000 ,2009-07-05 17:44:00,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Pantanal
 52113387 ,56c61b5f-5abb-11e8-911c-28924ad12c5c,  -14.340000 ,  -42.340000 ,2009-10-05 16:29:00,Brasil,BAHIA,IBIASSUCÊ,Caatinga
 49553156 ,8661c58d-5aba-11e8-911c-28924ad12c5c,    3.313000 ,  -60.922000 ,2009-05-16 18:02:00,Brasil,RORAIMA,BOA VISTA,Amazônia
 52038942 ,56c46998-5abb-11e8-911c-28924ad12c5c,   -9.403000 ,  -42.070000 ,2009-10-01 16:55:00,Brasil,BAHIA,REMANSO,Caatinga
 52914213 ,82ffadbf-5aba-11e8-911c-28924ad12c5c,   -4.239000 ,  -44.068000 ,2009-11-26 16:07:00,Brasil,MARANHÃO,COROATÁ,Cerrado
 52677308 ,82fbda9c-5aba-11e8-911c-28924ad12c5c,   -1.540000 ,  -55.396000 ,2009-11-11 16:51:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 53335411 ,316e9cc6-5abb-11e8-911c-28924ad12c5c,   -3.059000 ,  -41.601000 ,2009-12-24 16:32:00,Brasil,PIAUÍ,LUÍS CORREIA,Caatinga
 52410381 ,82f6ca10-5aba-11e8-911c-28924ad12c5c,   -3.114000 ,  -64.980000 ,2009-10-23 17:58:00,Brasil,AMAZONAS,ALVARÃES,Amazônia
 52424274 ,82f75301-5aba-11e8-911c-28924ad12c5c,   -1.031000 ,  -50.762000 ,2009-10-24 17:03:00,Brasil,PARÁ,BREVES,Amazônia
 48288239 ,568c2d33-5abb-11e8-911c-28924ad12c5c,  -11.957000 ,  -41.329000 ,2009-02-11 16:07:00,Brasil,BAHIA,BONITO,Caatinga
 51741386 ,82eefcbd-5aba-11e8-911c-28924ad12c5c,   -9.820000 ,  -59.051000 ,2009-09-16 17:38:00,Brasil,MATO GROSSO,COLNIZA,Amazônia
 51391629 ,82eb0832-5aba-11e8-911c-28924ad12c5c,   -4.260000 ,  -49.938000 ,2009-09-01 16:45:00,Brasil,PARÁ,NOVO REPARTIMENTO,Amazônia
 51447985 ,82eb9c34-5aba-11e8-911c-28924ad12c5c,   -8.636000 ,  -70.948000 ,2009-09-03 18:10:00,Brasil,ACRE,FEIJÓ,Amazônia
 51027043 ,82e9533d-5aba-11e8-911c-28924ad12c5c,   -6.119000 ,  -48.558000 ,2009-08-16 16:44:00,Brasil,PARÁ,SÃO GERALDO DO ARAGUAIA,Amazônia
 50387649 ,82e7a123-5aba-11e8-911c-28924ad12c5c,   -3.435000 ,  -44.411000 ,2009-07-19 16:21:00,Brasil,MARANHÃO,ITAPECURU MIRIM,Cerrado
 52395644 ,7cb5537c-5aba-11e8-911c-28924ad12c5c,   -3.832000 ,  -54.768000 ,2009-10-22 17:15:00,Brasil,PARÁ,RURÓPOLIS,Amazônia
 52580372 ,867681da-5aba-11e8-911c-28924ad12c5c,     .234000 ,  -50.959000 ,2009-11-04 16:45:00,Brasil,AMAPÁ,MACAPÁ,Amazônia
 52580371 ,867681d9-5aba-11e8-911c-28924ad12c5c,   -2.119000 ,  -50.955000 ,2009-11-04 16:45:00,Brasil,PARÁ,PORTEL,Amazônia
 52580370 ,867681d8-5aba-11e8-911c-28924ad12c5c,   -2.075000 ,  -49.988000 ,2009-11-04 16:45:00,Brasil,PARÁ,OEIRAS DO PARÁ,Amazônia
 52206853 ,867323ce-5aba-11e8-911c-28924ad12c5c,   -8.353000 ,  -70.753000 ,2009-10-10 18:28:00,Brasil,ACRE,TARAUACÁ,Amazônia
 52206844 ,867323cd-5aba-11e8-911c-28924ad12c5c,   -8.702000 ,  -66.956000 ,2009-10-10 18:28:00,Brasil,AMAZONAS,LÁBREA,Amazônia
 52206843 ,867323cc-5aba-11e8-911c-28924ad12c5c,   -9.177000 ,  -71.627000 ,2009-10-10 18:28:00,Brasil,ACRE,JORDÃO,Amazônia
 52222088 ,867323d3-5aba-11e8-911c-28924ad12c5c,  -16.844000 ,  -56.599000 ,2009-10-11 17:30:00,Brasil,MATO GROSSO,BARÃO DE MELGAÇO,Pantanal
 52222086 ,867323d2-5aba-11e8-911c-28924ad12c5c,  -16.886000 ,  -56.899000 ,2009-10-11 17:30:00,Brasil,MATO GROSSO,POCONÉ,Pantanal
 52222021 ,867323d1-5aba-11e8-911c-28924ad12c5c,  -15.529000 ,  -56.660000 ,2009-10-11 17:30:00,Brasil,MATO GROSSO,NOSSA SENHORA DO LIVRAMENTO,Cerrado
 52580366 ,867681d4-5aba-11e8-911c-28924ad12c5c,   -1.918000 ,  -52.130000 ,2009-11-04 16:45:00,Brasil,PARÁ,PORTO DE MOZ,Amazônia
 52580363 ,867681d1-5aba-11e8-911c-28924ad12c5c,   -1.781000 ,  -48.045000 ,2009-11-04 16:45:00,Brasil,PARÁ,BUJARU,Amazônia
 52580362 ,867681d0-5aba-11e8-911c-28924ad12c5c,   -1.285000 ,  -47.669000 ,2009-11-04 16:45:00,Brasil,PARÁ,SÃO FRANCISCO DO PARÁ,Amazônia
 52580361 ,867681cf-5aba-11e8-911c-28924ad12c5c,   -1.416000 ,  -51.562000 ,2009-11-04 16:45:00,Brasil,PARÁ,GURUPÁ,Amazônia
 52580353 ,867681ce-5aba-11e8-911c-28924ad12c5c,   -1.931000 ,  -52.128000 ,2009-11-04 16:45:00,Brasil,PARÁ,PORTO DE MOZ,Amazônia
 52119340 ,86729a12-5aba-11e8-911c-28924ad12c5c,  -10.257000 ,  -64.118000 ,2009-10-05 18:09:00,Brasil,RONDÔNIA,CAMPO NOVO DE RONDÔNIA,Amazônia
 53051581 ,8301e78f-5aba-11e8-911c-28924ad12c5c,   -3.642000 ,  -49.979000 ,2009-12-04 16:56:00,Brasil,PARÁ,PACAJÁ,Amazônia
 51885333 ,56c1b54b-5abb-11e8-911c-28924ad12c5c,  -11.821000 ,  -41.968000 ,2009-09-24 16:48:00,Brasil,BAHIA,BARRO ALTO,Caatinga
 51885332 ,56c1b54a-5abb-11e8-911c-28924ad12c5c,  -13.008000 ,  -42.578000 ,2009-09-24 16:48:00,Brasil,BAHIA,MACAÚBAS,Caatinga
 51885331 ,56c1b549-5abb-11e8-911c-28924ad12c5c,  -13.742000 ,  -43.098000 ,2009-09-24 16:48:00,Brasil,BAHIA,RIACHO DE SANTANA,Caatinga
 51885288 ,56c1b548-5abb-11e8-911c-28924ad12c5c,  -14.787000 ,  -41.065000 ,2009-09-24 16:47:00,Brasil,BAHIA,ANAGÉ,Mata Atlântica
 51885287 ,56c1b547-5abb-11e8-911c-28924ad12c5c,  -15.141000 ,  -41.382000 ,2009-09-24 16:47:00,Brasil,BAHIA,TREMEDAL,Mata Atlântica
 51885286 ,56c1b546-5abb-11e8-911c-28924ad12c5c,  -16.686000 ,  -42.482000 ,2009-09-24 16:47:00,Brasil,MINAS GERAIS,BERILO,Cerrado
 51885285 ,56c1b545-5abb-11e8-911c-28924ad12c5c,  -14.842000 ,  -42.060000 ,2009-09-24 16:47:00,Brasil,BAHIA,JACARACI,Caatinga
 51885284 ,56c1b544-5abb-11e8-911c-28924ad12c5c,  -14.681000 ,  -41.562000 ,2009-09-24 16:47:00,Brasil,BAHIA,MAETINGA,Caatinga
 51885283 ,56c1b543-5abb-11e8-911c-28924ad12c5c,  -16.768000 ,  -42.982000 ,2009-09-24 16:47:00,Brasil,MINAS GERAIS,CRISTÁLIA,Cerrado
 51885282 ,56c1b542-5abb-11e8-911c-28924ad12c5c,  -14.949000 ,  -41.334000 ,2009-09-24 16:47:00,Brasil,BAHIA,TREMEDAL,Mata Atlântica
 51885281 ,56c1b541-5abb-11e8-911c-28924ad12c5c,  -18.085000 ,  -47.235000 ,2009-09-24 16:47:00,Brasil,MINAS GERAIS,COROMANDEL,Cerrado
 51885280 ,56c1b540-5abb-11e8-911c-28924ad12c5c,  -14.351000 ,  -40.574000 ,2009-09-24 16:47:00,Brasil,BAHIA,BOM JESUS DA SERRA,Caatinga
 51885279 ,56c1b53f-5abb-11e8-911c-28924ad12c5c,  -16.136000 ,  -41.896000 ,2009-09-24 16:47:00,Brasil,MINAS GERAIS,SALINAS,Mata Atlântica
 51885278 ,56c1b53e-5abb-11e8-911c-28924ad12c5c,  -16.047000 ,  -41.082000 ,2009-09-24 16:47:00,Brasil,MINAS GERAIS,PEDRA AZUL,Mata Atlântica
 51885277 ,56c1b53d-5abb-11e8-911c-28924ad12c5c,  -14.772000 ,  -40.972000 ,2009-09-24 16:47:00,Brasil,BAHIA,ANAGÉ,Mata Atlântica
 51885276 ,56c1b53c-5abb-11e8-911c-28924ad12c5c,  -16.280000 ,  -42.839000 ,2009-09-24 16:47:00,Brasil,MINAS GERAIS,GRÃO MOGOL,Cerrado
